118854,1;132412,2
116962,9;133667,1
114329,7;134039,2
114137,6;134216,2
114094,6;136001,9
114063,2;136818,8
114341,2;136384,2
113475,1;137098,9
114074,1;137532,9
112812;135835,7
113236,8;134517,8
113279,6;133705,4
113035,4;134127,5
112897,6;135246,8
112215,2;134299,7
110457,6;131147,7
111754,7;131197,1
111727,2;132912,9
114022,6;132604,4
113240,7;130876,1
112658,1;129700,5
110263,4;130466,1
109720,9;130338,7
109876,1;129089,6
109531,1;127372,4
109778;128157,1
